scene_name,quest_category,choice_sections,normal_sections,total_sections,total_lines,file_path
sq018_03d_barman,side_quests/sq018,1,12,13,22,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq018\scenes\sq018_03d_barman.scnlocjson
sq018_03_funeral,side_quests/sq018,10,66,76,134,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq018\scenes\sq018_03_funeral.scnlocjson
sq018_04a_valentinos_street,side_quests/sq018,0,3,3,14,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq018\scenes\sq018_04a_valentinos_street.scnlocjson
sq018_04b_valentinos_el_coyote,side_quests/sq018,6,30,36,71,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq018\scenes\sq018_04b_valentinos_el_coyote.scnlocjson
_sq018_chicken_test,side_quests/sq018,7,0,7,19,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq018\scenes\_sq018_chicken_test.scnlocjson
sq021_01_hook,side_quests/sq021,34,142,176,301,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq021\scenes\sq021_01_hook.scnlocjson
sq021_02_ride,side_quests/sq021,4,14,18,49,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq021\scenes\sq021_02_ride.scnlocjson
sq021_03_trailer_park,side_quests/sq021,4,31,35,73,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq021\scenes\sq021_03_trailer_park.scnlocjson
sq021_04b_randys_pc,side_quests/sq021,1,23,24,50,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq021\scenes\sq021_04b_randys_pc.scnlocjson
sq021_04_randys_room,side_quests/sq021,17,50,67,85,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq021\scenes\sq021_04_randys_room.scnlocjson
sq021_05_bbq,side_quests/sq021,14,38,52,83,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq021\scenes\sq021_05_bbq.scnlocjson
sq021_06_call,side_quests/sq021,1,9,10,20,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq021\scenes\sq021_06_call.scnlocjson
sq021_07_ride_back,side_quests/sq021,5,42,47,79,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq021\scenes\sq021_07_ride_back.scnlocjson
sq021_09_bd_school,side_quests/sq021,2,11,13,32,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq021\scenes\sq021_09_bd_school.scnlocjson
sq021_10_bd_farm,side_quests/sq021,25,42,67,90,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq021\scenes\sq021_10_bd_farm.scnlocjson
sq021_11_finale,side_quests/sq021,27,114,141,242,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq021\scenes\sq021_11_finale.scnlocjson
sq021_13_wrong_farm,side_quests/sq021,2,10,12,22,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq021\scenes\sq021_13_wrong_farm.scnlocjson
sq023_00_chicken,side_quests/sq023,5,0,5,18,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq023\scenes\sq023_00_chicken.scnlocjson
sq023_01_hook,side_quests/sq023,7,41,48,82,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq023\scenes\sq023_01_hook.scnlocjson
sq023_02_ride_gloria,side_quests/sq023,7,40,47,112,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq023\scenes\sq023_02_ride_gloria.scnlocjson
sq023_03_call,side_quests/sq023,9,25,34,95,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq023\scenes\sq023_03_call.scnlocjson
sq023_04_glorias_house,side_quests/sq023,17,99,116,216,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq023\scenes\sq023_04_glorias_house.scnlocjson
sq023_07_restaurant,side_quests/sq023,19,137,156,290,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq023\scenes\sq023_07_restaurant.scnlocjson
sq023_10_bd_studio,side_quests/sq023,44,136,180,250,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq023\scenes\sq023_10_bd_studio.scnlocjson
sq023_11_01a_after_chase,side_quests/sq023,8,65,73,126,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq023\scenes\sq023_11_01a_after_chase.scnlocjson
sq023_11_protesters_chats,side_quests/sq023,1,16,17,31,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq023\scenes\sq023_11_protesters_chats.scnlocjson
sq024_00_claire_hook,side_quests/sq024,1,4,5,15,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq024\scenes\sq024_00_claire_hook.scnlocjson
sq024_01a_claire_garage,side_quests/sq024,7,19,26,72,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq024\scenes\sq024_01a_claire_garage.scnlocjson
sq024_01b_claire_afterlife,side_quests/sq024,2,9,11,27,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq024\scenes\sq024_01b_claire_afterlife.scnlocjson
sq024_02b_santo_domingo_race_end,side_quests/sq024,14,44,58,135,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq024\scenes\sq024_02b_santo_domingo_race_end.scnlocjson
sq024_02_santo_domingo_race,side_quests/sq024,4,27,31,72,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq024\scenes\sq024_02_santo_domingo_race.scnlocjson
sq024_03b_badlands_race_end,side_quests/sq024,3,16,19,46,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq024\scenes\sq024_03b_badlands_race_end.scnlocjson
sq024_03_badlands_race,side_quests/sq024,4,32,36,67,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq024\scenes\sq024_03_badlands_race.scnlocjson
sq024_04b_docks_scene,side_quests/sq024,3,20,23,62,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq024\scenes\sq024_04b_docks_scene.scnlocjson
sq024_04_city_race,side_quests/sq024,8,47,55,112,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq024\scenes\sq024_04_city_race.scnlocjson
sq024_05b_trauma_team,side_quests/sq024,5,36,41,84,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq024\scenes\sq024_05b_trauma_team.scnlocjson
sq024_05_big_race,side_quests/sq024,7,52,59,135,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq024\scenes\sq024_05_big_race.scnlocjson
sq024_06_bar_ending,side_quests/sq024,2,9,11,31,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq024\scenes\sq024_06_bar_ending.scnlocjson
sq025_01_crash,side_quests/sq025,1,2,3,5,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq025\scenes\sq025_01_crash.scnlocjson
sq025_03_reception,side_quests/sq025,8,43,51,97,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq025\scenes\sq025_03_reception.scnlocjson
sq025_04_briefing,side_quests/sq025,4,24,28,52,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq025\scenes\sq025_04_briefing.scnlocjson
sq025_05_scan,side_quests/sq025,15,81,96,217,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq025\scenes\sq025_05_scan.scnlocjson
sq025_06b_reward_holocall,side_quests/sq025,0,1,1,4,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq025\scenes\sq025_06b_reward_holocall.scnlocjson
sq025_06_reward,side_quests/sq025,2,6,8,15,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq025\scenes\sq025_06_reward.scnlocjson
sq025_07_resurgence,side_quests/sq025,0,3,3,7,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq025\scenes\sq025_07_resurgence.scnlocjson
sq025_08_backoffice,side_quests/sq025,3,4,7,8,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq025\scenes\sq025_08_backoffice.scnlocjson
sq025_09_labyrinth,side_quests/sq025,1,9,10,34,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq025\scenes\sq025_09_labyrinth.scnlocjson
sq025_10_resolution,side_quests/sq025,7,57,64,142,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq025\scenes\sq025_10_resolution.scnlocjson
sq026_00_holocall_judy,side_quests/sq026,0,3,3,6,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq026\scenes\sq026_00_holocall_judy.scnlocjson
sq026_01a_suicide,side_quests/sq026,8,30,38,66,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq026\scenes\sq026_01a_suicide.scnlocjson
sq026_01b_roof,side_quests/sq026,5,29,34,76,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq026\scenes\sq026_01b_roof.scnlocjson
sq026_02_holocall_judy,side_quests/sq026,5,19,24,76,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq026\scenes\sq026_02_holocall_judy.scnlocjson
sq026_04_maiko,side_quests/sq026,14,58,72,148,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq026\scenes\sq026_04_maiko.scnlocjson
sq026_05a_leave,side_quests/sq026,9,76,85,153,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq026\scenes\sq026_05a_leave.scnlocjson
sq026_07_judys,side_quests/sq026,10,19,29,61,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq026\scenes\sq026_07_judys.scnlocjson
sq026_08_plan,side_quests/sq026,27,107,134,264,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq026\scenes\sq026_08_plan.scnlocjson
sq026_09_holocall_judy,side_quests/sq026,0,1,1,5,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq026\scenes\sq026_09_holocall_judy.scnlocjson
sq026_10_meetup,side_quests/sq026,6,17,23,32,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq026\scenes\sq026_10_meetup.scnlocjson
sq026_11_to_penthouse,side_quests/sq026,1,16,17,29,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq026\scenes\sq026_11_to_penthouse.scnlocjson
sq026_12_penthouse_gameplay,side_quests/sq026,0,10,10,40,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq026\scenes\sq026_12_penthouse_gameplay.scnlocjson
sq026_13a_dolls,side_quests/sq026,0,3,3,0,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq026\scenes\sq026_13a_dolls.scnlocjson
sq026_13_hiromi,side_quests/sq026,21,83,104,209,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq026\scenes\sq026_13_hiromi.scnlocjson
sq026_14_leave,side_quests/sq026,0,4,4,9,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq026\scenes\sq026_14_leave.scnlocjson
sq026_15_end,side_quests/sq026,9,34,43,83,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq026\scenes\sq026_15_end.scnlocjson
sq027_01_phone_call,side_quests/sq027,1,10,11,28,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq027\scenes\sq027_01_phone_call.scnlocjson
sq027_02_camp_mood_scenes,side_quests/sq027,0,6,6,14,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq027\scenes\sq027_02_camp_mood_scenes.scnlocjson
sq027_02_panam_and_santiago,side_quests/sq027,16,135,151,259,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq027\scenes\sq027_02_panam_and_santiago.scnlocjson
sq027_03a_chats_to_locomotive,side_quests/sq027,6,11,17,37,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq027\scenes\sq027_03a_chats_to_locomotive.scnlocjson
sq027_03a_holocall_panam_betrayed,side_quests/sq027,2,10,12,31,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq027\scenes\sq027_03a_holocall_panam_betrayed.scnlocjson
sq027_03_panams_plan,side_quests/sq027,2,27,29,48,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq027\scenes\sq027_03_panams_plan.scnlocjson
sq027_03_saul_whistleblowing,side_quests/sq027,3,23,26,72,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq027\scenes\sq027_03_saul_whistleblowing.scnlocjson
sq027_04a_camping,side_quests/sq027,5,158,163,206,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq027\scenes\sq027_04a_camping.scnlocjson
sq027_04_preparations_carol,side_quests/sq027,3,15,18,31,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq027\scenes\sq027_04_preparations_carol.scnlocjson
sq027_04_preparations_cassidy_teddy,side_quests/sq027,4,20,24,56,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq027\scenes\sq027_04_preparations_cassidy_teddy.scnlocjson
sq027_04_preparations_mitch_bob,side_quests/sq027,1,14,15,27,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq027\scenes\sq027_04_preparations_mitch_bob.scnlocjson
sq027_04_preparations_panam,side_quests/sq027,22,116,138,256,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq027\scenes\sq027_04_preparations_panam.scnlocjson
sq027_05a_transport_delivered,side_quests/sq027,2,36,38,68,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq027\scenes\sq027_05a_transport_delivered.scnlocjson
sq027_05b_holocall_basilisk_ready,side_quests/sq027,1,3,4,9,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq027\scenes\sq027_05b_holocall_basilisk_ready.scnlocjson
sq027_05_ambush,side_quests/sq027,2,73,75,98,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq027\scenes\sq027_05_ambush.scnlocjson
sq027_06_panzer,side_quests/sq027,10,144,154,246,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq027\scenes\sq027_06_panzer.scnlocjson
sq027_07_nomad_camp_attack,side_quests/sq027,0,10,10,13,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq027\scenes\sq027_07_nomad_camp_attack.scnlocjson
sq027_08_camp_saved,side_quests/sq027,7,77,84,143,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq027\scenes\sq027_08_camp_saved.scnlocjson
sq027_09_new_camp_wakeup,side_quests/sq027,10,78,88,162,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq027\scenes\sq027_09_new_camp_wakeup.scnlocjson
sq027_00_chicken_test,side_quests/sq027,28,0,28,66,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq027\scenes\test\sq027_00_chicken_test.scnlocjson
sq028_01_phone_call,side_quests/sq028,1,5,6,11,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq028\scenes\sq028_01_phone_call.scnlocjson
sq028_02_welcome_aboard,side_quests/sq028,4,27,31,55,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq028\scenes\sq028_02_welcome_aboard.scnlocjson
sq028_03_chilling_out,side_quests/sq028,5,24,29,72,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq028\scenes\sq028_03_chilling_out.scnlocjson
sq028_04_destructive_tendencies,side_quests/sq028,8,31,39,60,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq028\scenes\sq028_04_destructive_tendencies.scnlocjson
sq028_05_sex,side_quests/sq028,2,17,19,28,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq028\scenes\sq028_05_sex.scnlocjson
sq028_06_wrap_up,side_quests/sq028,1,13,14,23,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq028\scenes\sq028_06_wrap_up.scnlocjson
sq028_07_trashy_beach,side_quests/sq028,4,26,30,73,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq028\scenes\sq028_07_trashy_beach.scnlocjson
sq028_08_aftermath,side_quests/sq028,3,10,13,28,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq028\scenes\sq028_08_aftermath.scnlocjson
sq028_09_back_to_marina,side_quests/sq028,1,3,4,7,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq028\scenes\sq028_09_back_to_marina.scnlocjson
sq028_kerry_villa_sit,side_quests/sq028,2,2,4,4,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq028\scenes\kerry_villa\sq028_kerry_villa_sit.scnlocjson
sq029_01a_phonecall,side_quests/sq029,4,16,20,68,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq029\scenes\sq029_01a_phonecall.scnlocjson
sq029_02a_arrival,side_quests/sq029,21,131,152,237,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq029\scenes\sq029_02a_arrival.scnlocjson
sq029_03_argame,side_quests/sq029,5,70,75,133,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq029\scenes\sq029_03_argame.scnlocjson
sq029_04a_dinner,side_quests/sq029,24,122,146,304,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq029\scenes\sq029_04a_dinner.scnlocjson
sq029_05_morning_after,side_quests/sq029,13,69,82,162,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq029\scenes\sq029_05_morning_after.scnlocjson
sq029_06a_sex,side_quests/sq029,0,6,6,6,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq029\scenes\sq029_06a_sex.scnlocjson
sq029_xx_debug,side_quests/sq029,5,0,5,15,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq029\scenes\sq029_xx_debug.scnlocjson
sq030_00_holocall,side_quests/sq030,5,23,28,70,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq030\scenes\sq030_00_holocall.scnlocjson
sq030_01_dam_meetup,side_quests/sq030,8,26,34,73,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq030\scenes\sq030_01_dam_meetup.scnlocjson
sq030_03_dam_equipment,side_quests/sq030,3,26,29,60,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq030\scenes\sq030_03_dam_equipment.scnlocjson
sq030_04_lake_dive_start,side_quests/sq030,2,9,11,22,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq030\scenes\sq030_04_lake_dive_start.scnlocjson
sq030_05_lake_test,side_quests/sq030,7,46,53,90,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq030\scenes\sq030_05_lake_test.scnlocjson
sq030_06_lake_exploration,side_quests/sq030,29,79,108,212,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq030\scenes\sq030_06_lake_exploration.scnlocjson
sq030_09_pier,side_quests/sq030,32,129,161,285,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq030\scenes\sq030_09_pier.scnlocjson
sq030_10_sex,side_quests/sq030,0,15,15,11,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq030\scenes\sq030_10_sex.scnlocjson
sq030_11_morning,side_quests/sq030,12,37,49,110,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq030\scenes\sq030_11_morning.scnlocjson
sq031_00_johnny,side_quests/sq031,1,7,8,20,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq031\scenes\sq031_00_johnny.scnlocjson
sq031_01a_smack_afterlife,side_quests/sq031,5,23,28,39,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq031\scenes\sq031_01a_smack_afterlife.scnlocjson
sq031_01b_smack_tatto,side_quests/sq031,1,9,10,17,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq031\scenes\sq031_01b_smack_tatto.scnlocjson
sq031_01c_smack_striptease,side_quests/sq031,6,42,48,55,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq031\scenes\sq031_01c_smack_striptease.scnlocjson
sq031_01d_smack_rogue,side_quests/sq031,8,27,35,101,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq031\scenes\sq031_01d_smack_rogue.scnlocjson
sq031_02a_rogue_call,side_quests/sq031,1,4,5,10,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq031\scenes\sq031_02a_rogue_call.scnlocjson
sq031_02b_rogue_afterlife,side_quests/sq031,8,44,52,101,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq031\scenes\sq031_02b_rogue_afterlife.scnlocjson
sq031_03a_ebunike_patrols,side_quests/sq031,0,6,6,28,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq031\scenes\sq031_03a_ebunike_patrols.scnlocjson
sq031_03_ebunike,side_quests/sq031,5,55,60,118,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq031\scenes\sq031_03_ebunike.scnlocjson
sq031_04_grayson,side_quests/sq031,14,80,94,177,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq031\scenes\sq031_04_grayson.scnlocjson
sq031_05_grave,side_quests/sq031,19,69,88,195,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq031\scenes\sq031_05_grave.scnlocjson
sq031_06_rogue_call,side_quests/sq031,0,5,5,13,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq031\scenes\sq031_06_rogue_call.scnlocjson
sq031_07_cinema,side_quests/sq031,13,44,57,114,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq031\scenes\sq031_07_cinema.scnlocjson
sq031_08_movie,side_quests/sq031,12,52,64,130,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq031\scenes\sq031_08_movie.scnlocjson
sq032_00_sickness,side_quests/sq032,0,4,4,2,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq032\scenes\sq032_00_sickness.scnlocjson
sq032_03_third_episode,side_quests/sq032,13,48,61,115,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq032\scenes\sq032_03_third_episode.scnlocjson
sq032_04_fourth_episode,side_quests/sq032,22,73,95,169,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq032\scenes\sq032_04_fourth_episode.scnlocjson
sq032_05_fifth_episode,side_quests/sq032,14,55,69,154,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq032\scenes\sq032_05_fifth_episode.scnlocjson
sq032_06_sixth_episode,side_quests/sq032,4,15,19,34,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq032\scenes\sq032_06_sixth_episode.scnlocjson
sq032_07_finale,side_quests/sq032,21,67,88,197,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\side_quests\sq032\scenes\sq032_07_finale.scnlocjson
mq000_00_chickentest,minor_quests/mq000,28,0,28,165,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq000\scenes\mq000_00_chickentest.scnlocjson
mq000_01_apartment,minor_quests/mq000,10,24,34,38,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq000\scenes\mq000_01_apartment.scnlocjson
mq000_02_decorations,minor_quests/mq000,6,0,6,28,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq000\scenes\mq000_02_decorations.scnlocjson
mq000_03_secret_room,minor_quests/mq000,3,5,8,8,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq000\scenes\mq000_03_secret_room.scnlocjson
mq001_01_funeral_aftermath,minor_quests/mq001,5,30,35,66,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq001\scenes\mq001_01_funeral_aftermath.scnlocjson
mq001_01_mood_scenes_funeral,minor_quests/mq001,0,3,3,10,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq001\scenes\mq001_01_mood_scenes_funeral.scnlocjson
mq001_02_drive_to_cliff,minor_quests/mq001,0,7,7,20,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq001\scenes\mq001_02_drive_to_cliff.scnlocjson
mq001_03_cliff,minor_quests/mq001,10,51,61,105,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq001\scenes\mq001_03_cliff.scnlocjson
mq001_chicken_test,minor_quests/mq001,3,0,3,9,D:\AppSoft\Sy2077\2077\2077\CDPR2077\r6\depot\base\quest\minor_quests\mq001\scenes\test\mq001_chicken_test.scnlocjson
